Revenue,Zip,DollarPerPet,DollarPerClinic,TotalPets,TotalClinics,PetsPerClinic,Product.Sales,Product.Sales2,Avg.Vet.Cost,PercentCoupon,NumVets5mi,NmVets10mi,Est.Median.Inc,Rnd.Inc.5,Rnd.Pop,Population,Households,Est.Median.Inc2,Rnd.Inc.10,Pop3,Household4,Male,Female,White,PercWhite,Black,PercBlack,American.Indian,Asian,PercAsian,Hawaiian,Other.Race,X2Races,HispOrigin,PercHispanic,X2025Pop,Male5,Female6,White7,Black8,AmInd9,Asian10,HW11,Other12,X2Race13,HispOrigin14,X2025Pop15,target
73348.53,44266,83.83,1410.55,875,52,16.83,0.26,19070.62,190,0.02,3,12,45508.54,50000,60000,54764,20526,62864.27,70000,170262,65906,26685.65,28078.27,48034.26,0.8,3036.32,0.05,117.94,1518.2149,0.03,2.17,221.47,1636.28,984.11,0.02,57392.35,82984.26,87278.13,153765.44,7414.44,375.44,3556.94,19.1,928.74,4202.29,2968.54,173625.55,73348.53
17875.67,43056,85.53,1375.05,209,13,16.08,0.25,4468.92,190,0.02,2,10,56085.06,60000,40000,38488,14792,59870.4,60000,114456,43470,18521.21,19966.86,35672.02,0.89,869.44,0.02,95.4,477.49,0.01,11,291.39,1071.33,609.43,0.02,39844.76,55680.01,58775.52,106737.24,2577.14,177.33,1296.23,26.542,565.26,3090.17,1892.21,117945.22,17875.67
13833.51,40470.14,74.37,610.2727,186,26,7.15,0.2,2766.7,198,0.03,2,4,43252.3,50000,50000,46371,17592,47259.22,50000,61858,23204,24657.92,21713.26,40898.37,0.82,3278.75,0.07,66.79,240.2,0.0109,15.1775,317.6137,1602.29,1364.0022,0.02,44141.6,32940.13,28918.02,55354.11,3755.84,101.62,336.9,21.82,428.35,1859.51,1633.59,59105,13833.51
16845.6522,45750,65.27,1179.48,253,14,18.07,0.1459,2146.65,204,0.07,1,8,45139.34,50000,30000,26145,10954,51259.86,60000,59343,23625.27,12584.68,13560.28,24390.9499,0.83,513.4106,0.01,260.73,204.05,0.01,7.08,5.3,445.28,215.71,0.01,25726.72,28718.7463,30564.05,57214.51,520.81,296.35,507.68,10.01,263.2466,724.38,527.22,58724.71,16845.6522
55651.08,44906,78.49,1070.21,709,52,13.63,0.2,11130.22,198,0.02,3,11,46391.8,50000,41100,38024.77,15190,45809.18,50000,110470.49,45503,18871.02,18705.01,30316.18,0.76,4614.68,0.12,70.7,503.44,0.01,5.36,182.62,1883.05,823.95,0.02,35835.69,57318.81,55566.85,96655.61,9760.01,208.2,989.36,33,457.61,4781.87,2252.91,107854.2,55651.08
24150.19,43112,81.5738,928.85,272,26,10.46,0.23,5554.54,209,0.02,1,8,58143.5373,60000,40000,37083,14506,64798.14,70000,105396,38839,18485.59,18597.43,35070.74,0.88,612.61,0.02,42.68,199.83,0.011,5.47,95.03,1056.65,729.34,0.02,39337.88,52376.63,53019.82,96315.2854,5367.36,119.1,933.54,24.4057,411.03,2810.3,1780.79,111667.81,24150.19
12336.84,45640,77.59,948.99,159,13,12.23,0.26,3207.58,200,0.02,2,2,42741.41,50000,20000,11857,5005,44284.82,50000,26747,10645,5684.38,6172.39,11142.8797,0.57,152.07,0.01,2.07,14.45,0.0103,10.6688,58.3026,263.06,260.52,0.01,11298.7207,12972.36,13775.14,25882.62,196.12,8.47,26.77,29,146.1341,604.51,333.25,25322.29,12336.84
25469.67,41323.73,84.9,1107.38,315.16,23,13.0467,0.22,5603.33,208,0.03,7.88,23,84852.2,90000,110000,105565,36238,72764.34,80000,393178,144297,52790.77,52774.41,89898.03,0.82,7420.96,0.07,242.95,3893.13,0.04,102.55,1206.48,3131.5989,5245.28,0.05,106699.04,195803.07,197375.14,314453.17,45265.72,887.99,15946.26,322.34,5340.04,10962.69,20267.89,407433.26,25469.67
9556.21,45331,79.64,735.09,120,13,9.23,0.15,1433.43,198,0.04,3,4,43406.76,50000,20800,18481,8309,48967.7,50600,34076,14224,8932.5396,9675.8,17838.85,0.89,152.37,0.01,60.04,183.41,0.01,14.814,50.75,195.43,340.6175,0.01,17578.55,16576.78,17499.67,33077.74,262.77,90.4,210.38,19.7721,72.75,362.41,573.45,32208.58,9556.21
5479.44,45631,64.46,421.5,85,13.02,6.54,0.16,876.71,200,0.0329,2,3,41873.78,48400,20000,11104,4778,42650.15,50000,28345,11817,5452.21,5651.69,10561.12,0.53,159.45,0.01,55.53,79.92,0.0104,22.12,22.68,203.09,237.63,0.01,10891.72,13768.32,14576.81,27030.81,393.3778,94.07,160.81,33,33.62,543.09,407.52,27807.43,5479.44
51595.6567,43420,89.91,1135.95,657,52,12.63,0.32,18902.13,190,0.02,1.94,5,45924.63,50000,20000,19088,7942,51476.348,58300,43490,17615,9170.44,9917.93,16693.84,0.83,713.0889,0.0382,12.77,64.31,0.0109,10.961,777.84,441.4,3137.4395,0.1219,18277.7,21301.19,22188.88,38754.82,1659.25,72.47,165.45,0.37,1526.46,970.6263,4919.1,41811.92,51595.6567
27252.34,45840,71.6714,1148.5722,352.49,23,15.22,0.16,4360.37,214,0.05,2.43,5,54197.72,60000,50000,43704,19083,56317.24,60000,66680,28322,21301.93,22401.82,39376.27,0.79,885.56,0.02,35.33,1228.11,0.02,16.8158,701.54,1476.94,2909.94,0.06,45202.9,32744.54,33935.74,61248.38,1096.49,47.68,1450.7,0.51,988.33,1848.18,4202.3548,68659.45,27252.34
9508.75,45320,67.92,679.2,140,14,10,0.17,1616.49,197,0.06,1,4,48692.33,50000,20000,13105,5178.57,52382.0151,60000,33457,13117,6448.293,6704.7116,12166.783,0.63,151.89,0.01,21.01,91.68,0.0104,6.9328,4,238.64,180.85,0.01,12350.11,16436.96,17019.8,32332.16,226.25,57.73,190.72,17.4804,39.31,597.26,298.43,32087.85,9508.75
5027.28,43812,75.03,396.0466,67,13,5.15,0.24,1206.55,190,0.02,1,1,39122.9253,40000,20000,16167,6875,43419.21,50000,27793,11177,7889.28,8277.78,15056.088,0.77,383.987,0.01,83.92,92.9767,0.011,11.4309,50.5021,309.32,199.45,0.01,15714.18,13599.85,14193.21,26799.9,521.7655,90.75,67.69,18.6653,27,437.74,251.87,26850.67,5027.28
13757.44,41098.48,77.29,982.67,195.76,14,12.71,0.2,2751.49,199,0.04,2.02,4,48534.64,52900,20000,19167,7617,58140.73,60000,35570,13521,9424.67,9741.96,18350.91,0.8361,381.85,0.0207,38.71,131.9236,0.01,10.7848,33.51,204.73,64.49,0.0126,20074.45,17547.8,18022.21,32756.7856,551.18,67.69,174.89,23.5899,99.34,461.07,279.72,36977.72,13757.44
80841.22,44024,79.65,1554.64,1015,52,19.52,0.21,17321.165,190,0.02,2.1,13,85511.5,90000,30000,21887,8559,76880.4,80000,119061,47326,11113.155,11160.54,20954.55,0.7,314.89,0.01,30.5,108.86,0.0116,0.2,80.22,397.45,471.56,0.02,21966.52,58072.07,60989.18,111041.59,2798.79,216.99,1348.13,27.17,1055.26,2573.32,4565.88,125930.5511,80841.22
10854.39,43725,70.48,775.31,154,14,11,0.22,2387.97,240,0.03,1.52,2.33,39743.3104,40000,20000,18681,7801,42968.9,50000,32113,13190,8924.2891,9593.9,17745.65,0.89,373.31,0.02,8.11,87.6,0.0104,14.2979,122.57,343.6,270.88,0.01,17989.52,15817.1,16295.94,30542.93,493.31,42.76,138.46,18.511,167.5857,650.84,641.8132,31222.35,10854.39
27338.54,44601,73.89,1093.54,370,25,14.8,0.25,6834.64,189,0.02,3,8,45280.28,50000,40000,33480,13232,52920.64,60000,97237,38130.22,16238.93,17240.8,30179.14,0.75,1816.32,0.05,61,259.3753,0.0104,7.36,165,1080.42,522.87,0.01,33856.61,47375.49,49861.18,90554.68,3306.63,118,386.36,10.07,343.9,2517.03,1075.78,96162.18,27338.54
19738.5,14895,52.08,865.3818,379,27,14.04,0.06,1184.31,221,0.02,1.09,2,45533.1403,50000,10000,5174,2333,45876.31,50000,18424,7560,2517.07,2656.92,5014.22,0.5,50.56,0.01,32.13,8.81,0.01,2.25,15.53,50.48,30.98,0.0159,5186.3662,9145.13,9278.85,17660.77,283.27,52.3149,141.32,9.91,87.23,171.64,230.74,18131.37,19738.5
51760.05,30087.93,63.59,1990.77,814,26,31.31,0.08,4140.8,219,0.02,6,7,45554.32,50000,40000,31812,12806.98,50374.25,60000,59214,22603,15874.61,15937.27,27123.66,0.68,2186.36,0.05,275.9,565.73,0.01,57.8269,283.85,1321.67,2409.0737,0.05,31821.87,31016.28,28198.12,51049.0821,5091.9507,369.04,1198.45,172.64,954.82,2780.57,5304.99,57815.82,51760.05
50635.2,13850,63.8439,1150.8,841,44,19.11,0.08,4050.82,229,0.02,6,14,58871.45,60000,71300,66826,26536,52262.55,60000,158206,64656,33363.2,33462.56,57725.91,0.82,3135.38,0.04,101.1,4003.77,0.06,7.52,302.24,1549.83,2403.28,0.03,64267.09,77865.09,80340.53,132028.31,10675.37,326.43,8140.73,73,1631.79,5329.99,7086.15,162404.9193,50635.2
17820.2,13820,59.6,742.51,299,24,12.9547,0.09,1603.82,219,0.04,1.82,4,49278.35,50000,20000,19729,6745,51015.81,60000,31126,11456,9075.33,10653.92,17366.23,0.87,857.86,0.04,56,505.75,0.03,16.4048,357.65,512.0872,1386.78,0.07,18586.32,14738.4,16387.22,28032.1827,1011.66,56.03,594.49,23.3335,419.45,716.53,1686.31,29311.27,17820.2
96136.65,14094,64.91,1885.03,1382.57,50.6,29.04,0.13,12497.76,220,0.02,4,15,59723.96,60000,50000,45779,18857,77710.88,80000,160413,63250,22562.04,23217.27,40470.4707,0.82,2410.79,0.05,103.62,570.44,0.01,13.64,448.24,1135.37,1731.57,0.03,43997.08,78811.3,82571.4756,141913.3,6685.11,245.24,7011.56,65.47,1352.72,3139.77,4790.88,155963.53,96136.65
24632.95,14454,62.2399,776.3659,376,35,10.74,0.13,2709.62,225,0.05,3,10,52071.06,60000,20000,13069,4211,56314.51,60000,40019,14430,6462.8562,7141.76,12294.33,0.61,218.87,0.01,12.6,303.63,0.02,4.02,47.6,188.27,429.81,0.02,13044.94,20137.42,19881.46,36858.27,1495.28,78.81,606,21.61,240.68,718.23,1753.06,39304.79,24632.95
80218.15,13069,65.59,1604.36,1223,50,24.46,0.17,13637.09,219,0.0245,1.82,4,49972.63,50000,30000,21078,8250,56287.54,60000,63445,24045,10212.45,10865.7,20564.31,0.69,38.48,0.019,71.8,241.3741,0.0113,0.07,53.29,322.6,591.73,0.02,20509.72,31434.27,31804.9729,60442.63,803.43,154.01,512.47,18.0513,305.49,1218.3,1999.78,61249.24,80218.15
12676.5392,14048,57.92,448.27,178,23,7.74,0.09,1828.3433,219.52,0.01,1,4,44560.79,50000,30000,26976,10671.29,45938.82,50000,37922.83,14555,12916.79,14058.91,24010.79,0.8,1014.8346,0.04,166.04,203.56,0.01,18,808.15,679.33,3931.421,0.16,25954.06,18029.77,19157.39,33483.213,1347.54,213.52,244.44,23.6,987.87,817.23,5534.33,35619.84,12676.5392
51430.9,13045,59.25,1110.7054,821.96,53,16.38,0.09,4628.78,223,0.0251,2,10,52246.9,60000,30000,29033,10541,57410.82,60000,51588,19402,13999.22,15033.96,27212.68,0.91,610.66,0.02,19.18,178.95,0.01,0.1,189.35,795.83,904.26,0.03,29041.28,25073.17,26514.63,48510.23,909.86,88.49,535.64,3.76,257.93,1281.88,1592.64,53188.99,51430.9
10597.6,12043,57.6,815.2,184,13,14.15,0.07,741.83,192,0.01,1,1,50344.21,60000,10000,8619,3134,53788.41,60000,21034,8151,4152.84,4277.1152,8040.78,0.8,325.67,0.03,32.33,60.23,0.01,13,31.53,115.66,321.03,0.0245,7979.3,10316.66,10716.88,19997.49,454.93,45.15,199.81,13,70.6,252.56,633,19610.3,10597.6
49925.48,14424,73.85,1161.06,676,43,15.72,0.16,7988.08,221,0.03,2.59,7,64350.3,70000,30000,28774,12222,69597.67,70000,71143,29371,13912.74,14861.48,27251.23,0.91,545.69,0.02,140.53,202.44,0.0121,20.82,293.1,320.4,876.38,0.03,28526.21,34540.81,36602.38,65456.7225,1120.51,263.48,531.5,36.59,540.37,858.9,1957.84,70781.56,49925.48
17635.8,14020,56.16,678.3,314,26,12.08,0.14,2469.01,209,0.04,3,4,55017.31,60000,30000,21974,9233,59662.05,60000,45046,18416,10920.62,11053.68,19831.68,0.66,858.66,0.03,68.48,202.5,0.01,7.7997,407.01,605.98,779.57,0.03,22455.4911,22516.2,22529.58,41301.01,1280.2,124.58,361.27,14.6687,514.9162,1112.84,1618.1,43644.55,17635.8
51042.51,13021,70.6,1187.04,723,43,16.81,0.17,8677.23,222,0.05,2,7,52599.98,60000,40000,35632,15066,60949.1,66600,63391,26341,18152.65,18481.5518,31226.93,0.78,2612.1,0.07,163.33,233.33,0.01,2.2,209.35,1184.39,1260.49,0.03,34396.96,31917.62,31473.1,58102.98,2763.78,194.6357,644.7675,13,346.24,1579.36,1716.51,61652.69,51042.51
61577.28,12010,61.89,1620.45,995,43.32,26.18,0.08,4926.18,189,0.03,3,9,45075.77,50000,30000,27932,11540,51942.56,60000,63956,26052,13519.99,14411.97,23084.53,0.77,894.9,0.03,24.97,283.8659,0.0123,26.4068,2795.77,988.34,5720.82,0.19,27349.56,31674.8,32281.32,57144.42,1596.8,177.85,392.74,2.38,3083.69,1591.6899,6978.24,62503.73,61577.28
29274.95,48661,65.2,1272.82,449,23,19.52,0.14,4098.49,217,0.03,1,5,40752.96,50000,10000,5533,2378,42062.58,50000,12228,5334,2645.64,2886.88,5343.34,0.53,40,0.0211,33.87,70.18,0.01,3.4184,9.15,35.97,132.564,0.01,4870.92,6029.62,6198.1,11807,43.89,118.54,112.77,9.5283,26.14,196.6699,329.2738,11193.9,29274.95
27307.6953,49685,68,1173.75,397,23.47,17.26,0.1,2699.62,214,0.04,5,9,53426.64,60000,30000,27602,11381,60006.85,70000,75137,30480,13343.63,14258.28,26193.73,0.87,561.2391,0.01,353.04,208.21,0.01,7.15,138.23,486.59,1184.45,0.04,29021.1775,37082.92,38053.72,71322.55,707.19,828.53,487.49,32.95,314.61,1721.26,2483.23,82746.55,27307.6953
15080.73,49090,66.14,1077.2,228,14,16.29,0.18,2714.53,209,0.03,1,1,48031.44,50000,20000,10617,4510,46950.75,51600,22011,8905,5137.16,5480.03,8711.05,0.44,842.15,0.04,58.27,98.25,0.0107,7.0689,418.68,488.79,980.91,0.05,10110.26,10891.84,11118.79,17871.75,1637.92,165.04,150.65,7.3621,1166.74,1018.52,2865.77,21309.05,15080.73
13849.86,48604,67.89,1065.37,204,13,15.69,0.15,2077.48,216,0.03,9,17,47883.86,50000,80000,72192.25,29443,46480.95,50000,190401,78176,33608.62,38140.33,53373.7602,0.65,13422.68,0.17,276.99,1704.23,0.02,5.82,1507.84,2444.38,7181.76,0.09,67234.06,91946.06,98454.97,140625.99,36218.39,749.35,2723.79,12,3117.91,6953.6,17014.25,180348.46,13849.86
105785.18,49024,70.52,2034.33,1500,52,28.85,0.16,16925.63,213,0.02,7,18.64,65339.79,70000,80000,76713.42,31052,56217.91,60000,224251.7,86434,37019.14,39246.09,65633.42,0.82,5949.3234,0.06,339.14,2458.75,0.03,5.49,351.64,2715.8,3685.1176,0.04,80830.68,107324.06,112485.91,173917.56,26926.99,737.0918,5741.15,59.51,1471.58,11043.54,11420.66,235563.39,105785.18
87857.23,43122.5,71.5548,1689.56,1307,52,25.13,0.15,13178.58,211,0.02,3.52,6,42788.91,50000,62700,59864,23223,48267.8,50000,141546,53789,28915.92,30948.3,42702.41,0.71,13041.39,0.22,338.18,170.95,0.0155,0.32,424.4,3186.57,3965.54,0.07,60706.69,70486.98,71059.16,109958.41,23133.09,1036.2,2081.8038,79.8059,2078.8668,5759.6,7850.16,142627.25,87857.23
22811.35,48858,67.09,912.45,340,25.22,13.6,0.15,3421.7,209,0.04,4,7,40645.7664,40000,40000,38622,13140,43882.58,50000,56189,21928.34,18277.64,20344.48,33084.05,0.83,1486.52,0.04,1060.53,993.98,0.02,8,342.87,1646.19,1683.45,0.04,40998.7,27037.12,29151.58,48767.37,1781.72,1774.31,1158.28,8,465.69,2233.33,2337.85,59799.36,22811.35
50335.09,32433.27,59.71,1085.0329,843,46.76,16.86,0.13,6543.56,210,0.03,1,3,47639.15,50000,20000,14359,6136,50884.41,60000,22920,9637,6886.88,7471.98,13689.95,0.68,124.82,0.01,99.09,92.14,0.0108,6.1172,50.74,302.11,784.28,0.04,14116.94,11219.86,11700.27,21810.86,192.84,162.36,177.71,7.0555,93.78,482.59,1142.04,22518.63,50335.09
15334.85,43899.66,70.67,697.04,217,22,9.86,0.18,2760.27,215,0.03,6,18.03,56696.07,60000,90000,81160,33766,52902.17,60000,274823,107758,39687.89,41472.34,56939.76,0.63,13303.16,0.15,438,2847.94,0.03,48.4747,2362.89,5245.48,8643.13,0.1,83812.86,133242.75,141580.01,199501.43,37199.99,1165.01,15493.74,136.27,6779.2131,15901.47,27274.4735,286707.88,15334.85
19636.78,48444,68.18,853.77,288,23,12.55,0.14,2749.15,208.61,0.03,1,5,59140.9,60000,20000,11544,4103,65998.06,70000,39923,14655,5734.62,5809.25,11087.56,0.55,32.42,0.0238,66.59,0.08,0.0107,4.857,185.29,171.94,1816.88,0.09,11705.42,20184.46,20007.1292,38491.33,102.4,100.09,171.8,4.32,468.78,584.55,3145.19,40202.53,19636.78
66934.77,49735,58.51,1262.92,1144,53,21.58,0.09,6024.13,230,0.03,1,2,44169.29,50000,20000,10534,4336,50603.22,60000,20446,8245,5042.8,5491.16,9998.8,0.5,87.97,0.0228,43.56,33.86,0.0111,5.8093,2.97,366.79,190.61,0.01,10301.84,10000.03,10662.4061,19521.02,127.83,77.31,71.21,13.3778,16.06,632.73,312.61,20145.86,66934.77
24913.07,49412,66.26,996.52,376,25,15.04,0.14,3487.83,209,0.03,1.17,1,47843.22,50000,10000,9516,3748.05,48526.99,50000,23974,9355,4600.55,4915.83,8586.9747,0.88,173.8687,0.01,133.99,46.24,0.0104,7.822,243.43,209.98,667.21,0.07,8941.12,11807.31,12166.36,22294.56,197.75,288.55,86.82,8.9548,591.85,514.14,1608.07,22785.7,24913.07
61202.22,48420,71.5,1200.04,856,51,16.78,0.18,11016.4,211,0.03,1,8,52016.74,60000,30000,26907,11326,44980.1,53900,126344,44142.51,13282.1451,13783.35,24775.27,0.83,1209.62,0.04,67.39,72.49,0.0114,22.49,224.9212,653.9608,921.3,0.03,25228.58,60556.8,65787.21,86486.07,34054.95,312.0588,415.24,56.05,554.78,4302.34,4606.97,123505.08,61202.22
46600.13,49319,72.59,1059.09,642,44,14.59,0.17,7922.02,216,0.03,1,6,71665.7739,76700,30000,20454,7391,73965.95,80000,76877,27443,10092.11,10361.75,19398.66,0.65,195.54,0.01,10.59,206.76,0.01,4.7933,88.08,554.23,652.84,0.02,21739.08,38491.59,38385.73,67707.34,2328.4706,150.81,588.96,1.68,644.08,1433.75,3010.22,82593.09,46600.13
15140.32,49601,70.42,605.61,215,25,8.6,0.15,2271.05,209,0.03,1.45,2,42631.9406,50000,20000,15870,6413,45706.08,50000,29672,11851,7781.23,8088.98,15076.91,0.75,148.18,0.01,79.11,120.14,0.01,0.74,8,437.13,294.83,0.01,15399.71,14722.41,14949.84,28414.19,233.17,113.85,188.93,3.05,33.31,685.73,550.22,28849.43,15140.32
25753.95,48413,56.35,953.85,457,27,16.93,0.13,3348.01,246,0.03,1,1,44330.44,50000,10000,5905,2470,46587.18,50700,11517,4791,2887.75,3017.38,5665.9,0.57,28.05,0.0212,12.06,88.53,0.01,2.3672,12.58,98.01,219.96,0.02,5539.34,5681.49,5835.81,11185.14,265.8084,14.67,118.1105,5.4107,19.1,164.18,351.3291,10672.25,25753.95
9571.64,49707,63.81,797.64,150,12,12.5,0.11,1455.3863,215,0.09,2,2,40078.69,46400,20000,14106,6489,41451.4,50300,20835,9447,6732.38,7373.88,13630.3,0.6481,97.6,0.0196,99.6053,75.85,0.0105,5.08,20.03,210.74,295.41,0.01,13517.29,10116.35,10719.09,20134.93,133.06,125.15,106.47,9.27,27.75,298.81,454.2066,19805.09,9571.64
64678.79,21740,56.59,1220.35,1143,53,21.57,0.06,3880.73,207,0.02,3,12,51398.38,60000,80500,74773,29789,59565.59,60000,144249,53691,35878.73,38894.18,58720.4048,0.74,9077.62,0.11,239.88,1435.81,0.02,62.4,978.67,3897.51,4941.0037,0.06,79542.2207,73301.62,70947.19,117680.72,16377.15,333.57,2835.19,121.74,1364.41,5536.04,7622.69,145293.98,64678.79
10056.58,40741,77.9258,773.58,137,13,10.54,0.22,2212.45,154,0.04,1,3,39029.8437,50000,30000,23644,9081,38607.66,40000,50998,19311,11174.09,12470,22713.6,0.76,692.2814,0.01,81.56,100.53,0.0106,31.7926,20.25,389.43,272.82,0.01,24190.78,24790.23,26267.407,49440.12,471.7,220.85,115.74,46.9672,264.4651,718.46,728.84,52827.56,10056.58
15637.73,40229,72.4,1303.14,216,12,18,0.12,1876.53,211,0.02,4,37,58514.06,60000,110000,102528,39464,58091.74,60000,406698,159106,51276.31,51251.41,83731.7301,0.78,10850.31,0.1,194.34,1400.09,0.0219,36.34,1276.47,2570.55,7202.66,0.07,111793.29,198216.83,208481.21,319500.6,59816.28,1004.6922,11101.51,173.39,4768.3,10484.97,26751.51,442579.2,15637.73
10380.2,40004,75.77,798.48,141.8,13,10.54,0.21,2179.84,177,0.03,2,4,53071.8027,60000,30000,20464,8138.48,58284.37,59800,40962,15697,9942.6377,10287.13,17829.05,0.6771,1545.39,0.0533,49.7823,130.92,0.0107,15.7139,393.48,544.3,590.25,0.02,21289.54,20187.32,20774.66,36934.81,2245.44,45.61,322.2861,19.1726,556.34,909.45,913.55,43364.74,10380.2
34961.1,44145.63,74.7,1398.44,468,25,18.72,0.18,6293,202.76,0.02,1.54,2,48066.48,50000,30000,25082,9849,50345.16,60000,44326,16997,12454.12,12627.87,22171.6287,0.73,430.75,0.01,84.3586,598.76,0.02,27.9845,1605.65,425.78,2677.77,0.09,25435.9,21841.45,22484.82,40205.05,571,108.7,841.9368,45.8284,1806.98,612.96,3353.31,44716.79,34961.1
6494.95,47303,55.99,541.25,116,12,9.67,0.1,649.5,211,0.08,3,8.56,37102.12,40000,70000,68433,26928,44123.13,50000,103359,41049,32638.69,33648.9931,57371.14,0.82,7613.45,0.11,71.03,1056.36,0.02,65.7912,457.99,2046.7363,2221.43,0.03,67009.68,49679.33,52244.0307,90532.12,8299.07,104.64,1444.34,162.22,518.69,2298.36,2647.66,100941.25,6494.95
16867.34,47250,67.47,1297.49,250,13,19.23,0.13,2192.75,200,0.02,1.35,2,43959.8,50000,20000,15375,6434,48052.31,50000,30478,11804.85,6796.86,8578.1,14465.69,0.7285,441.12,0.02,51.0698,162.43,0.0104,6.8822,87.14,181.04,704.59,0.04,15769.22,14442.73,15391.6405,28929.78,671.98,121.06,220.91,2.59,122.15,409.28,919.85,31049.94,16867.34
8111.63,46755,75.11,675.97,108,12,9,0.2,1622.33,202.85,0.03,3,3,53263.0614,58900,20000,15810,6455,52947.57,59800,39362,15734,7876.66,7933.54,15100.37,0.76,163.02,0.01,13.67,200.46,0.0109,5.3376,20.82,311.85,426.343,0.02,15860.97,19339.3663,19628.28,38077.94,224.2,31.85,266.16,3.56,70.61,687.4,1101.61,40089.96,8111.63
13955.96,31731.93,75.85,996.85,184,14,13.14,0.1846,2502.2742,206,0.02,1,2.86,62409.49,70000,10000,7602,2962,62206.7644,70000,24280,9404,3823.3,3778.71,7406.76,0.74,38.13,0.0384,13.56,101.69,0.01,5.8253,5.32,36.55,143.2506,0.01,7627.63,12243.26,12037.05,23658.83,109.2,56.14,252.75,7.4856,25.71,177.67,368.31,24282.86,13955.96
56156.52,46131,87.2,1754.89,697.22,32,20.13,0.2,11231.3,210,0.0258,2,9,62024.79,70000,40400,36363,13404,69325.25,70000,122227,45352,17783.24,18579.67,34734.58,0.87,390.37,0.01,1.63,478.53,0.01,9.2111,368.4,389.4,929.4,0.02,41032.2,60061.01,62165.69,112178.2,3066.13,185.91,3718.87,13.31,1403.26,1661.04,4546.22,135086.85,56156.52
32340.92,47112,60.79,1293.64,532,25,21.28,0.12,3880.91,205,0.03,1,3,60073.0293,70000,10000,9720,3586,60554.41,70000,26552,9581,4827.94,4892.53,9318.08,0.93,101.03,0.0231,1,45.94,0.0117,7.4092,162.43,92.01,266.38,0.03,9927.18,13315.62,13235.93,25582.46,216.91,27.96,154.2,9.4533,308.61,398.7089,552.67,26973.1164,32340.92
15823.18,46725,82.41,1217.17,192,13,14.77,0.22,3481.1,211,0.03,1,4,55320.68,60000,20000,14485,5912,60319.198,70000,33182,13357,7023.28,7461.8,13969.59,0.7,109.44,0.01,66.81,61.23,0.0103,7.3818,23.14,254.88,180.32,0.01,14480.2654,16573.51,16786.6404,31207.9191,175.61,130.08,175.02,12.8991,59.87,585.61,728.56,32888.89,15823.18
79786,36541.05,73.8386,1534.35,1163,50.66,22.37,0.14,11170.04,198,0.02,5,10,60946.86,70000,70000,66051,23782,59133.75,60000,118183,43408,31695.49,34355.5,40210.76,0.57,18619.82,0.27,498.32,2127.12,0.03,42.6478,1163.7,3398.78,4959.04,0.07,72084.44,56689.21,61494.22,74309.5,30101.1503,1020.34,2970.39,46.69,1716.29,5605.8,8166.39,128992.5791,79786
11507.3,40342,65.76,885.18,175,13,13.46,0.12,1380.88,192,0.02,1.96,7,53957.3879,60000,20000,15476,6034,56858.61,60000,41059,15884,7509.29,7966.85,14679.15,0.73,468.31,0.02,37.2518,51.27,0.011,18,16.27,243.14,266.56,0.01,16286.84,20154.9,20904.46,37960.2,1421.98,103.8124,230.13,36.93,395.08,1009.41,1416.58,43265.14,11507.3
10615.6631,25526,76.4856,801.12,124,14.48,9.54,0.22,2291.21,196,0.03,2.38,4,74164.74,80000,30000,27024,10201,57316.88,60000,81679,32627,13083.29,13724.8769,25681.76,0.86,494.55,0.02,27,278.24,0.01,24.61,72.29,445.63,330.86,0.01,27915.28,39169.5,42510,77522.44,2100.393,137.56,458.51,28.13,287.7687,1640.1449,701.88,81949.68,10615.6631
66250.01,55330,86.38,1274.04,767,49.19,14.75,0.21,13912.5,140,0.02,2,8,92431.33,1.00E+05,50000,42463,16310.5,93417.14,1.00E+05,146424.77,51369,21482.56,20980.53,39268.96,0.79,820.97,0.02,215.89,801.61,0.02,22.5862,552.54,803.12,982.06,0.02,43133.94,75122.72,73883.63,136979.22,2947.37,657.14,3556.03,0.07,1597.52,3271.8977,4275.28,157444.72,66250.01
71112.89,19363,70.06,1367.2662,1015,52,19.52,0.16,11378.06,204,0.03,5,11.2,84750.06,90000,30000,27403,8286,85366.74,90000,86544.03,28198,13734.14,13668.97,23774.09,0.79,2313.5,0.0632,41.2,271.78,0.01,0.02,229.18,773.34,3618.09,0.12,29231.26,43859.27,43234.88,80929.8,3203.76,162.1,674.83,10.4,564.65,1548.6,9345.41,91712.52,71112.89
13089.27,73080,75.66,1006.87,173,13,13.31,0.25,3272.32,188,0.02,1.51,5,54635.57,60000,20000,12794,4692,56196.21,60000,33147,11857,6776.3534,6561.53,10781.69,0.54,171.75,0.01,850.74,98.4024,0.0107,14.1709,220.8,854.2214,1430.17,0.07,15346.76,16721.99,16424.96,27545.6,569.68,2058.21,229.15,24.13,443.4,2276.78,2527.84,39965.58,13089.27
6559.45,65584,85.0895,517.8211,75,11,6.82,0.28,1836.65,252,0.04,2,3,54093.75,60000,30000,25327,6029,52709.84,60000,40673,11250,15110.54,10216.64,16174.16,0.54,4748.93,0.16,332.91,805.393,0.03,126.99,1555,1393.94,4089.42,0.14,23798.06,23454.49,17218.57,28783.05,6035.15,471.79,1291.17,145.8,1895.45,2050.65,5183.4,41120.47,6559.45
